1.660,3.000,speaker_0
4.460,7.320,speaker_0
7.980,8.680,speaker_1
9.020,9.240,speaker_0
9.820,13.160,speaker_1
15.420,15.720,speaker_0
15.980,16.360,speaker_0
17.820,18.440,speaker_1
18.700,18.920,speaker_0
19.260,22.120,speaker_1
22.540,26.600,speaker_0
27.660,27.880,speaker_1
28.940,30.280,speaker_0
31.580,31.880,speaker_1
32.300,33.800,speaker_1
34.140,36.680,speaker_1
37.820,38.040,speaker_0
38.780,39.160,speaker_0
39.660,41.400,speaker_0
42.380,42.520,speaker_1
42.780,44.120,speaker_1
44.380,44.600,speaker_1
45.020,45.320,speaker_1
46.140,47.160,speaker_1
47.820,51.080,speaker_0
51.820,53.160,speaker_1
53.420,55.320,speaker_0
57.500,58.680,speaker_1
58.940,60.120,speaker_1
61.420,62.840,speaker_1
63.100,64.360,speaker_1
64.860,66.680,speaker_0
67.980,68.600,speaker_1
69.340,69.640,speaker_0
69.980,70.920,speaker_0
72.300,73.200,speaker_1
73.200,74.280,speaker_0
75.180,75.560,speaker_1
76.220,80.600,speaker_0
81.660,82.520,speaker_1
82.860,84.920,speaker_0
85.740,85.960,speaker_1
86.540,88.600,speaker_0
89.820,90.520,speaker_0
90.940,92.840,speaker_0
93.740,97.000,speaker_1
97.740,99.040,speaker_1
99.040,101.320,speaker_0
102.060,103.320,speaker_1
103.980,107.800,speaker_0
108.380,109.080,speaker_1
109.580,111.000,speaker_1
111.340,111.560,speaker_1
111.900,113.160,speaker_1
113.580,113.800,speaker_1
115.260,119.360,speaker_1
119.360,121.640,speaker_0
122.620,123.480,speaker_1
124.060,124.440,speaker_0
125.100,125.400,speaker_0
126.140,127.400,speaker_0
127.740,127.960,speaker_0
129.180,130.440,speaker_1
132.220,134.840,speaker_1
135.180,138.440,speaker_1
139.020,140.760,speaker_0
141.020,142.520,speaker_0
143.420,143.560,speaker_1
144.060,145.400,speaker_0
146.220,146.360,speaker_0
146.620,148.280,speaker_0
149.900,150.760,speaker_0
151.100,152.600,speaker_0
153.420,154.200,speaker_0
155.020,155.620,speaker_1
155.620,156.040,speaker_0
156.780,157.480,speaker_1
157.820,159.960,speaker_0
160.620,160.840,speaker_1
161.580,162.120,speaker_1
162.620,164.680,speaker_1
165.660,165.880,speaker_0
166.380,167.080,speaker_0
167.580,169.240,speaker_0
170.380,171.000,speaker_1
171.340,173.560,speaker_0
175.260,178.680,speaker_1
179.420,179.960,speaker_0
180.220,185.160,speaker_0
186.060,186.440,speaker_1
186.700,186.840,speaker_1
187.100,188.120,speaker_1
188.380,189.240,speaker_1
189.820,190.040,speaker_1
190.540,190.760,speaker_1
191.180,191.720,speaker_1
191.980,192.520,speaker_0
193.020,193.320,speaker_1
193.660,195.080,speaker_0
197.260,197.960,speaker_1
198.300,199.900,speaker_1
199.900,201.960,speaker_0
203.020,203.160,speaker_1
203.420,204.280,speaker_1
204.620,204.840,speaker_1
205.180,205.400,speaker_1
206.540,208.600,speaker_1
209.420,211.560,speaker_0
212.620,212.760,speaker_1
213.340,213.480,speaker_1
213.740,214.680,speaker_1
214.940,215.480,speaker_1
216.300,217.000,speaker_1
217.340,217.640,speaker_1
217.900,218.280,speaker_0
218.780,219.080,speaker_0
219.080,219.400,speaker_1
219.820,221.160,speaker_0
222.220,223.160,speaker_1
223.420,223.800,speaker_0
224.460,225.720,speaker_0
226.060,228.200,speaker_0
