1.740,3.480,speaker_1
4.940,5.080,speaker_1
5.420,8.840,speaker_1
9.660,10.520,speaker_0
10.780,11.000,speaker_0
11.580,14.920,speaker_0
15.580,18.280,speaker_0
18.780,19.160,speaker_0
19.580,19.880,speaker_1
20.220,25.000,speaker_1
26.460,26.920,speaker_1
27.180,28.440,speaker_0
29.820,36.120,speaker_0
36.620,39.000,speaker_0
39.260,42.360,speaker_0
42.860,43.080,speaker_0
43.340,43.480,speaker_0
43.820,46.440,speaker_0
47.100,47.720,speaker_0
48.140,52.120,speaker_0
52.620,55.000,speaker_0
55.900,57.640,speaker_1
58.940,59.240,speaker_0
59.980,61.160,speaker_0
61.740,62.040,speaker_1
62.780,63.720,speaker_1
64.300,66.280,speaker_1
67.820,68.920,speaker_0
69.180,71.480,speaker_0
71.820,72.120,speaker_0
72.380,72.760,speaker_0
73.020,77.720,speaker_0
78.060,80.120,speaker_0
80.460,81.160,speaker_0
81.580,82.600,speaker_0
82.860,83.720,speaker_0
84.540,84.920,speaker_1
85.260,88.360,speaker_1
88.620,90.040,speaker_1
90.460,91.080,speaker_1
91.660,92.600,speaker_0
93.900,94.040,speaker_0
94.460,98.360,speaker_0
98.700,99.240,speaker_0
99.740,101.160,speaker_0
102.540,110.120,speaker_0
110.940,111.560,speaker_0
111.820,115.080,speaker_0
115.660,116.200,speaker_0
116.620,117.320,speaker_0
117.820,120.280,speaker_0
120.700,122.520,speaker_0
123.420,124.200,speaker_0
124.940,129.240,speaker_0
129.820,135.160,speaker_1
137.820,138.120,speaker_1
139.660,140.920,speaker_0
141.260,141.720,speaker_0
141.980,148.680,speaker_1
150.060,151.320,speaker_0
151.580,152.280,speaker_0
152.540,153.320,speaker_0
153.820,154.600,speaker_1
155.420,157.800,speaker_1
159.580,159.720,speaker_0
160.140,162.200,speaker_0
162.620,162.920,speaker_0
163.500,165.080,speaker_0
165.340,166.760,speaker_0
167.180,168.120,speaker_0
169.020,169.480,speaker_0
169.740,171.000,speaker_0
171.420,172.840,speaker_1
174.220,174.440,speaker_1
175.100,177.000,speaker_0
177.500,177.800,speaker_1
178.940,180.040,speaker_1
180.300,183.000,speaker_1
185.420,187.720,speaker_0
188.780,190.360,speaker_0
190.780,191.800,speaker_0
192.060,193.880,speaker_0
194.220,195.000,speaker_0
195.980,196.840,speaker_0
197.180,197.720,speaker_1
198.620,199.000,speaker_0
199.260,200.360,speaker_0
200.620,203.720,speaker_0
204.700,205.240,speaker_0
205.500,208.200,speaker_0
208.700,209.640,speaker_0
210.140,210.540,speaker_1
210.540,210.760,speaker_0
211.180,213.720,speaker_0
214.380,214.520,speaker_0
215.020,216.760,speaker_1
218.060,218.680,speaker_0
218.940,219.800,speaker_0
220.060,220.840,speaker_0
221.500,221.880,speaker_0
223.740,225.320,speaker_1
226.860,227.240,speaker_0
227.820,233.640,speaker_1
234.380,234.840,speaker_0
235.100,235.240,speaker_0
235.740,235.960,speaker_0
236.700,237.800,speaker_0
238.140,240.040,speaker_0
240.860,244.200,speaker_0
244.780,245.080,speaker_1
245.500,249.080,speaker_1
249.900,250.040,speaker_0
250.540,251.320,speaker_0
251.580,251.960,speaker_0
252.300,252.440,speaker_0
252.700,257.400,speaker_0
257.400,258.120,speaker_1
258.460,259.880,speaker_1
260.620,260.920,speaker_0
260.920,262.360,speaker_1
263.180,263.320,speaker_0
263.980,264.440,speaker_0
264.860,269.640,speaker_0
270.460,271.080,speaker_0
271.580,271.800,speaker_0
272.060,275.800,speaker_0
276.540,276.760,speaker_0
277.420,279.000,speaker_0
279.500,285.000,speaker_0
285.420,287.000,speaker_0
287.820,288.600,speaker_1
289.180,289.880,speaker_1
290.300,295.160,speaker_1
296.300,297.560,speaker_1
297.980,299.640,speaker_1
300.780,301.160,speaker_0
302.540,304.440,speaker_1
305.020,305.800,speaker_0
306.220,306.600,speaker_0
307.020,311.160,speaker_1
312.940,313.160,speaker_1
313.580,315.160,speaker_1
316.380,316.840,speaker_0
317.340,317.480,speaker_0
318.220,320.600,speaker_1
322.620,322.760,speaker_0
323.420,324.680,speaker_0
325.580,326.840,speaker_0
327.100,327.480,speaker_0
327.900,330.280,speaker_0
330.780,331.160,speaker_0
332.220,332.360,speaker_0
332.780,337.480,speaker_0
337.980,340.040,speaker_0
340.300,340.520,speaker_0
340.860,343.560,speaker_0
343.820,347.160,speaker_0
348.540,349.480,speaker_0
349.900,350.040,speaker_1
350.380,350.520,speaker_0
350.860,351.480,speaker_0
352.140,352.600,speaker_0
353.100,356.280,speaker_1
356.540,356.920,speaker_1
357.180,359.080,speaker_1
359.340,361.160,speaker_1
361.420,362.200,speaker_1
363.740,372.360,speaker_0
372.780,373.480,speaker_0
373.980,376.680,speaker_0
377.020,378.680,speaker_0
379.100,379.960,speaker_0
380.540,385.000,speaker_0
385.340,385.800,speaker_1
386.940,387.320,speaker_0
387.900,389.000,speaker_1
389.660,391.560,speaker_1
392.460,392.760,speaker_0
393.100,398.040,speaker_1
399.180,399.400,speaker_0
400.220,402.840,speaker_0
403.100,404.360,speaker_0
404.620,409.960,speaker_0
411.260,415.880,speaker_0
416.620,418.920,speaker_1
419.660,421.060,speaker_0
421.060,421.720,speaker_1
422.060,423.160,speaker_1
423.500,424.120,speaker_1
424.540,426.680,speaker_1
427.340,429.080,speaker_1
430.140,430.360,speaker_0
430.620,431.320,speaker_0
431.580,431.720,speaker_0
432.300,434.920,speaker_0
435.180,435.320,speaker_0
436.060,436.520,speaker_1
437.420,441.560,speaker_1
442.300,444.440,speaker_1
445.340,445.480,speaker_0
446.460,447.400,speaker_1
447.660,449.160,speaker_1
450.940,452.520,speaker_0
452.860,453.000,speaker_1
455.580,458.360,speaker_0
458.620,459.320,speaker_0
460.460,463.320,speaker_0
463.660,464.680,speaker_0
465.260,467.240,speaker_0
467.580,468.680,speaker_0
469.100,470.280,speaker_0
470.700,470.840,speaker_0
471.180,473.320,speaker_0
473.580,476.120,speaker_0
476.780,477.400,speaker_0
477.660,478.200,speaker_0
478.620,479.320,speaker_0
479.900,480.680,speaker_0
482.060,482.760,speaker_0
483.020,483.240,speaker_0
483.660,483.960,speaker_0
484.780,485.000,speaker_1
485.260,487.960,speaker_1
489.020,490.840,speaker_0
491.180,492.200,speaker_0
492.620,496.280,speaker_0
496.540,497.960,speaker_0
498.220,499.240,speaker_0
499.580,502.200,speaker_0
502.460,502.840,speaker_0
503.100,504.360,speaker_0
504.700,507.480,speaker_0
507.900,512.680,speaker_0
513.180,515.080,speaker_0
515.340,516.840,speaker_0
518.380,518.760,speaker_1
519.020,520.520,speaker_1
520.860,522.920,speaker_1
523.180,523.480,speaker_1
524.300,524.680,speaker_0
526.060,526.760,speaker_0
527.100,527.480,speaker_1
527.740,527.880,speaker_0
528.140,528.360,speaker_1
528.700,529.240,speaker_1
529.580,531.640,speaker_1
531.900,535.320,speaker_1
535.820,539.400,speaker_1
539.660,540.440,speaker_1
540.780,542.360,speaker_1
542.860,545.480,speaker_1
545.980,549.000,speaker_1
549.340,554.840,speaker_1
555.340,555.800,speaker_1
557.100,562.200,speaker_1
562.620,567.080,speaker_1
567.740,568.280,speaker_1
568.860,569.240,speaker_1
569.900,571.640,speaker_1
571.900,573.000,speaker_1
573.260,575.720,speaker_1
575.980,576.680,speaker_0
576.940,577.560,speaker_1
578.060,581.800,speaker_1
582.060,582.760,speaker_1
583.020,584.520,speaker_1
584.940,585.640,speaker_0
585.900,588.280,speaker_1
588.620,592.680,speaker_1
592.940,593.640,speaker_1
595.340,595.720,speaker_0
597.180,601.720,speaker_0
602.140,604.680,speaker_0
605.500,605.960,speaker_0
606.300,607.800,speaker_0
608.060,610.040,speaker_0
610.380,611.240,speaker_1
611.500,613.160,speaker_1
613.420,617.080,speaker_1
617.740,624.120,speaker_1
624.460,624.840,speaker_1
625.100,628.040,speaker_1
628.300,629.800,speaker_1
630.460,632.760,speaker_0
633.020,633.160,speaker_1
633.580,634.360,speaker_1
634.620,635.720,speaker_1
635.980,639.320,speaker_1
639.660,646.200,speaker_1
647.340,647.480,speaker_0
647.900,651.240,speaker_1
651.740,652.280,speaker_1
653.180,653.640,speaker_1
654.620,655.320,speaker_0
655.980,658.680,speaker_0
658.680,661.080,speaker_1
661.740,662.040,speaker_1
662.460,662.920,speaker_0
663.420,663.800,speaker_1
664.300,664.840,speaker_0
